Lat,Lon,DistCentro_km,Area_m2,Habitaciones,Precio_USD,IndiceCrimen,IndiceVerde,IndiceRuido,PuntajeColegios,PuntajeTransporte
-12.061679,-77.141904,10.891,57.1,3,144509,54.3,61.9,60.6,66.0,86.7
-12.042593,-77.038011,0.67,67.6,4,230313,85.6,39.6,78.8,65.4,81.9
-12.188098,-77.177973,21.511,78.7,2,104785,75.5,48.2,82.6,44.9,59.6
-12.089912,-77.09949,7.823,35.0,3,70358,43.7,56.6,48.3,86.1,93.4
-12.054088,-77.053541,1.445,66.0,1,181736,77.8,39.4,85.1,68.7,85.4
-12.078941,-77.184653,15.817,55.8,1,148421,47.6,56.5,55.6,61.5,82.9
-12.103302,-77.151115,13.347,90.0,1,148434,81.1,44.5,72.7,52.7,59.0
-12.047067,-77.040839,0.225,76.7,3,236620,76.2,26.6,83.4,58.9,79.7
-12.110655,-77.091767,8.895,68.0,6,134099,40.2,54.9,57.2,76.1,67.2
-12.108909,-77.08485,8.305,35.0,6,63214,61.0,51.2,69.2,76.9,71.8
-12.109933,-77.062697,7.375,106.1,3,209746,42.0,56.3,54.5,76.0,92.6
-12.112894,-77.094854,9.296,124.8,5,244072,54.0,61.4,62.9,69.7,81.7
-12.11338,-77.094257,9.299,81.2,6,134932,44.1,48.5,53.2,71.4,96.1
-12.104305,-77.091309,8.309,122.4,2,235387,38.1,61.3,54.4,65.7,79.4
-12.204314,-77.116049,19.248,76.9,3,109333,81.7,48.7,77.1,67.7,61.4
-12.05619,-77.042747,1.087,87.5,3,263271,70.6,25.7,83.2,75.8,92.3
-12.077009,-77.172061,14.437,65.9,3,175034,45.1,61.8,61.3,69.8,77.5
-12.076748,-77.142147,11.299,95.9,5,248843,42.5,65.5,67.6,72.6,99.1
-12.028744,-77.0444,1.967,90.1,5,238006,81.3,32.5,80.2,76.0,86.4
-12.126746,-77.085842,10.068,79.5,5,143515,53.8,38.5,59.6,80.8,77.5
-12.103453,-77.079718,7.494,71.3,6,124483,48.5,55.7,46.8,67.6,74.2
-12.085514,-77.087471,6.509,38.2,6,72586,37.2,57.0,55.2,70.1,89.7
-12.116883,-77.083115,8.964,112.6,6,247145,35.3,51.9,57.3,70.6,76.3
-12.041266,-77.052319,1.18,43.7,1,127611,81.2,34.5,80.3,46.1,93.4
-12.148183,-77.108502,13.361,73.2,1,112447,63.2,46.5,79.8,58.8,67.4
-12.049461,-77.064856,2.418,137.0,1,373675,77.8,29.1,90.1,55.6,82.1
-12.161786,-77.14848,17.195,114.8,1,180356,72.3,39.3,74.9,51.3,69.9
-12.148905,-77.159928,17.063,78.6,4,97394,75.9,49.0,65.4,59.2,53.4
-12.147218,-77.118355,13.875,132.3,3,245772,54.6,48.4,50.8,71.5,67.5
-12.194268,-77.165693,21.151,86.3,4,124431,85.5,45.7,77.1,44.5,63.9
-12.101163,-77.07941,7.263,69.2,3,122550,38.9,47.6,63.9,64.6,80.7
-12.062447,-77.177175,14.696,83.8,3,190419,43.4,64.8,54.5,63.7,83.4
-12.022518,-77.051158,2.802,93.7,3,291259,83.0,28.1,85.8,82.8,83.7
-12.055968,-77.046562,1.138,98.7,4,283466,81.4,30.3,67.6,65.1,93.0
-12.125144,-77.10213,10.857,43.7,5,87483,45.8,59.9,52.8,60.0,83.2
-12.138572,-77.109639,12.543,48.7,1,69221,71.6,41.0,65.9,52.0,59.0
-12.089818,-77.10361,8.173,61.5,4,114732,43.2,69.2,59.2,74.1,77.4
-12.078878,-77.140013,11.152,101.9,1,231822,57.6,69.9,56.8,64.9,81.3
-12.041559,-77.049428,0.898,68.4,4,195531,88.1,43.2,72.8,67.8,83.8
-12.098975,-77.09716,8.299,111.8,2,208042,48.6,70.0,44.6,69.2,81.9
-12.073736,-77.18687,15.931,45.0,1,107650,47.0,59.6,52.0,60.0,82.8
-12.235631,-77.131937,23.126,61.6,1,87126,80.9,37.6,79.3,49.3,63.4
-12.048724,-77.051289,0.957,90.7,4,266479,86.7,28.0,81.9,64.2,90.5
-12.241275,-77.184827,26.563,97.6,5,133140,78.3,51.0,80.5,56.2,54.4
-12.045003,-77.04851,0.639,115.9,5,346739,82.2,41.4,87.9,67.0,90.3
-12.055302,-77.067141,2.821,86.6,2,269833,90.9,24.1,71.6,82.0,94.2
-12.071685,-77.042136,2.808,109.8,5,329065,80.3,29.7,67.3,65.9,82.2
-12.0699,-77.16896,13.942,98.7,5,248244,50.2,68.2,63.3,59.9,85.8
-12.0465,-77.05978,1.843,65.0,5,184173,71.8,37.9,82.0,69.8,89.3
-12.055966,-77.059101,2.064,89.3,2,269529,81.4,26.7,83.4,61.3,89.4
-12.116533,-77.069974,8.325,76.0,4,135836,39.7,54.8,56.0,77.5,74.1
-12.103293,-77.109224,9.585,80.2,2,152025,49.3,51.4,49.1,82.8,91.7
-12.124283,-77.107297,11.125,63.7,4,129772,44.0,52.1,62.0,60.6,89.1
-12.042276,-77.047896,0.718,103.6,1,335766,74.3,30.1,75.3,72.6,76.8
-12.103632,-77.137702,12.103,35.0,1,51688,72.5,44.3,69.8,32.6,66.1
-12.14658,-77.189095,19.387,45.1,1,61260,82.1,41.1,82.8,47.7,66.8
-12.139038,-77.107747,12.468,113.0,4,164468,90.0,44.9,66.2,61.1,58.9
-12.172358,-77.176029,20.116,54.8,3,86160,69.4,47.3,66.9,43.3,70.7
-12.066006,-77.167508,13.712,126.1,1,267325,40.5,56.6,55.1,60.2,86.1
-12.045455,-77.050077,0.797,78.4,3,270002,74.9,35.7,83.2,61.2,94.8
-12.09366,-77.078735,6.537,130.0,5,263984,41.2,52.3,55.7,81.5,76.3
-12.097033,-77.101764,8.518,105.6,6,163945,52.3,55.3,64.8,81.7,84.3
-12.03834,-77.049342,1.142,75.8,1,228215,70.4,33.0,68.9,63.9,82.2
-12.154325,-77.084631,12.811,87.9,3,172153,46.9,49.1,50.5,66.1,70.3
-12.164218,-77.111758,15.069,104.6,2,140235,77.0,42.0,72.5,54.9,67.5
-12.095544,-77.092573,7.678,53.9,6,106115,51.6,64.1,46.1,78.3,84.3
-12.039895,-77.031991,1.378,112.9,1,350558,80.0,24.6,89.0,57.9,79.8
-12.130562,-77.11193,11.983,35.0,4,68594,53.2,51.5,49.1,64.6,76.2
-12.054585,-77.156872,12.416,99.3,3,219112,41.4,45.2,69.8,68.1,76.0
-12.07642,-77.161058,13.263,124.8,4,312365,54.6,59.3,58.7,65.7,91.1
-12.208562,-77.14925,21.39,98.9,2,156125,79.7,46.1,84.8,47.5,59.5
-12.165819,-77.12112,15.748,97.8,4,149988,74.6,41.7,73.5,63.0,64.0
-12.042842,-77.035519,0.884,121.9,3,346234,88.7,30.9,90.2,75.2,99.1
-12.043986,-77.164611,13.226,88.5,2,235058,50.6,48.2,58.8,54.2,80.2
-12.052912,-77.04871,0.967,68.5,1,185809,71.7,30.4,76.3,75.9,88.5
-12.043036,-77.04444,0.414,94.8,3,285724,82.7,31.1,79.7,77.6,99.8
-12.081244,-77.170944,14.438,128.4,1,371514,40.5,57.3,50.7,62.6,79.2
-12.206018,-77.147855,21.071,75.6,3,107900,67.4,43.7,70.5,47.3,75.3
-12.073866,-77.145335,11.541,122.0,5,313995,38.9,50.2,53.7,57.5,76.5
-12.116762,-77.081382,8.862,81.0,3,156341,28.5,50.6,63.0,68.6,88.2
-12.150829,-77.152758,16.639,62.9,5,89184,61.5,44.6,76.8,48.0,66.3
-12.18924,-77.159013,20.262,77.8,5,113119,90.9,35.3,75.4,40.1,56.5
-12.110987,-77.173527,15.899,68.9,5,105540,73.4,47.8,72.8,58.8,65.3
-12.140068,-77.123334,13.584,75.8,3,107180,88.8,36.6,85.0,61.9,59.2
-12.068226,-77.159793,12.929,47.3,1,108632,57.6,51.7,64.9,63.1,87.1
-12.038123,-77.01382,3.277,76.3,5,262192,75.5,38.9,86.6,80.7,81.3
-12.058869,-77.154846,12.242,92.2,2,251023,38.9,64.0,58.4,66.3,73.8
-12.107946,-77.082622,8.084,135.0,4,263222,48.5,43.4,47.3,59.1,86.0
-12.048242,-77.031639,1.229,92.1,1,300261,73.8,31.0,79.0,68.3,93.4
-12.152419,-77.193541,20.156,93.4,1,139741,74.0,47.9,75.5,38.7,62.6
-12.117389,-77.083531,9.036,75.3,4,115412,48.7,50.1,58.2,86.7,73.3
-12.149311,-77.146064,16.005,134.1,2,174349,70.0,43.7,73.7,55.9,57.5
-12.046491,-77.037459,0.58,46.1,1,124711,85.9,31.2,83.0,74.4,88.8
-12.039953,-77.164078,13.185,83.7,2,189700,40.9,58.5,59.6,68.0,84.7
-12.085316,-77.083349,6.167,141.9,5,282383,52.1,43.6,52.8,74.2,78.2
-12.062967,-77.163969,13.282,97.4,5,224574,58.1,54.2,69.4,56.6,60.5
-12.131133,-77.178606,17.487,104.3,4,159032,89.5,38.5,60.1,58.8,57.4
-12.067196,-77.14752,11.6,46.2,3,115268,62.9,71.8,62.5,67.2,88.6
-12.180798,-77.145932,18.652,78.7,4,108256,67.0,42.7,70.6,53.7,53.8
-12.075446,-77.144316,11.482,58.0,4,135780,38.9,57.0,60.7,57.9,79.2
-12.052849,-77.03215,1.36,136.9,1,433779,76.5,32.4,87.6,60.2,88.0
-12.02976,-77.038938,1.894,121.3,5,304995,72.1,19.9,84.7,62.1,98.7
-12.05818,-77.051891,1.638,61.8,1,182287,73.7,37.1,74.1,69.3,93.9
-12.056009,-77.16692,13.516,96.9,5,218401,53.1,62.4,59.6,64.5,78.0
-12.084028,-77.164372,13.843,138.2,5,315782,56.4,59.2,55.4,62.6,81.5
-12.119791,-77.098785,10.164,35.0,6,71383,40.6,51.0,45.1,71.4,73.4
-12.027944,-77.044091,2.053,104.0,4,285840,78.9,28.4,74.2,65.6,60.1
-12.119456,-77.071449,8.685,70.5,3,122660,43.1,41.6,59.5,61.7,84.8
-12.100921,-77.120853,10.412,71.7,3,148041,36.9,52.3,56.8,72.8,71.8
-12.061138,-77.141881,10.879,57.0,2,133471,55.5,54.1,64.9,55.3,94.1
-12.090753,-77.116192,9.366,64.9,2,127845,46.2,71.5,54.4,75.5,78.2
-12.0559,-77.034004,1.423,78.8,2,225825,83.7,30.9,85.1,56.4,92.5
-12.139599,-77.124336,13.615,67.1,1,88549,86.9,51.9,79.7,51.7,61.9
-12.060794,-77.178462,14.813,43.4,2,94544,57.2,54.6,56.9,57.6,92.3
-12.117473,-77.088255,9.305,102.6,4,194050,47.9,47.2,46.6,70.7,78.5
-12.165796,-77.163819,18.661,84.1,1,131696,77.9,49.8,74.0,54.8,68.4
-12.155493,-77.156662,17.304,71.9,2,98815,67.0,36.2,80.9,46.7,50.5
-12.042308,-77.038582,0.645,110.2,5,351125,74.3,26.2,85.1,78.3,82.9
-12.140017,-77.095419,11.858,77.8,1,121222,79.8,38.2,73.7,54.4,69.6
-12.131724,-77.079752,10.285,40.0,6,68729,36.1,57.2,47.5,74.1,76.8
-12.162856,-77.159655,18.111,122.3,5,175349,71.5,55.5,72.8,51.7,64.5
-12.103367,-77.158801,14.091,35.0,4,53332,73.1,54.0,67.0,63.1,70.9
-12.04721,-77.061802,2.065,54.3,3,146749,80.3,26.8,79.2,56.9,82.8
-12.044955,-77.065067,2.423,106.6,1,331439,85.6,41.9,85.1,62.5,84.6
-12.048376,-77.037929,0.572,38.1,2,111098,83.4,30.5,79.3,63.4,95.6
-12.111812,-77.119349,11.035,70.9,6,143168,37.0,54.7,47.7,75.7,88.6
-12.143666,-77.242399,24.208,45.8,3,55872,76.5,50.6,61.7,39.0,62.5
-12.046791,-77.045258,0.27,47.1,1,162225,83.6,34.6,79.7,61.7,91.4
-12.040782,-77.037834,0.824,108.5,2,348407,76.2,31.5,79.4,63.5,78.4
-12.148527,-77.148121,16.1,63.2,2,78717,65.8,50.9,69.6,51.2,53.0
-12.152812,-77.077508,12.398,124.7,5,248431,44.5,49.8,58.1,68.6,75.2
-12.04482,-77.162992,13.049,93.4,1,228592,66.2,59.2,53.5,60.0,91.3
-12.072489,-77.163149,13.382,93.4,5,233721,45.3,68.9,61.5,65.2,75.3
-12.131538,-77.107151,11.752,98.7,3,184643,43.0,53.3,56.6,69.9,88.4
-12.120373,-77.075183,8.932,67.4,4,109109,44.2,51.4,50.7,71.8,82.9
-12.071055,-77.062003,3.44,75.4,3,131474,37.0,44.3,52.1,82.0,73.6
-12.15222,-77.11481,14.109,113.7,3,164462,70.5,41.0,83.0,61.2,66.6
-12.060054,-77.047903,1.614,94.3,1,326498,78.5,36.5,73.4,61.3,75.9
-12.177206,-77.159871,19.296,35.0,5,50036,70.0,34.1,79.3,45.4,61.6
-12.162664,-77.198387,21.256,63.9,2,88506,69.4,55.7,80.7,46.5,72.2
-12.122244,-77.146436,14.051,80.0,5,110730,74.4,46.8,79.4,50.1,60.4
-12.148902,-77.154656,16.64,51.6,4,68772,78.5,52.1,66.6,45.8,63.8
-12.132739,-77.133905,13.772,107.6,3,131650,93.1,36.5,74.6,51.5,62.8
-12.058721,-77.113704,7.818,101.4,3,177379,39.2,56.6,48.1,70.7,85.5
-12.042358,-77.029941,1.466,61.9,1,198500,84.4,41.4,82.7,61.3,82.3
-12.174735,-77.151668,18.509,53.5,3,69943,62.7,35.0,77.8,50.5,62.1
-12.084256,-77.148493,12.219,88.8,4,238276,41.4,52.3,62.7,60.4,80.5
-12.125287,-77.14277,13.944,52.8,4,75407,70.9,47.1,77.9,45.3,52.6
